ID_DISCENTE,SEXO,ESTADO_CIVIL,DATA_NASCIMENTO,RACA_COR,DEFICIENCIA,NATURALIDADE,UF_NATURALIDADE,DESCR_BAIRRO,CIDADE_END,UF_CIDADE_END,FORMA_INGRESSO,COD_CURSO,CURSO,ANO_INGRESSO,PERIODO_INGRESSO
142995,F,Casado(a),09/08/1977,Branca,,MANAUS,AM,ALEIXO,MANAUS,AM,Processo Seletivo Mestrado,PPG-CASA-M,Mestrado em Ciências do Ambiente e Sustentabilidade na Amazônia,2020,1
81520,M,Casado(a),20/02/1974,Branca,,MANAUS,AM,TARUMA-ACU,MANAUS,AM,Processo Seletivo Mestrado,PPG-ENP-M,Mestrado em Engenharia de Produção,2018,2
134741,M,Casado(a),09/01/1984,Branca,,MANAUS,AM,DA PAZ,MANAUS,AM,Processo Seletivo Mestrado,PPG-GEO-M,Mestrado em Geografia,2018,2
75309,F,Casado(a),18/01/1993,Branca,,MANAUS,AM,PETROPOLIS,MANAUS,AM,Processo Seletivo Mestrado,PPG-CFAR-M,Mestrado em Ciências Farmacêuticas,2018,2
134458,F,Casado(a),12/08/1996,Branca,,MANAUS,AM,ALVORADA 1,MANAUS,AM,Processo Seletivo Mestrado,PPG-CFAR-M,Mestrado em Ciências Farmacêuticas,2018,2
138539,M,Casado(a),30/11/1976,Branca,,MANAUS,AM,ALEIXO,MANAUS,AM,Processo Seletivo Mestrado,PPG-LET-M,Mestrado em Letras,2019,1
66936,M,Casado(a),27/04/1978,Branca,,MANAUS,AM,DOM PEDRO 2,MANAUS,AM,Processo Seletivo Mestrado,PPG-FILO-M,Mestrado Profissional em Filosofia,2019,1
58977,M,Casado(a),14/07/1988,Branca,,MANAUS,AM,PARQUE DEZ,MANAUS,AM,Processo Seletivo Mestrado,PPG-CARP-M,Mestrado em Ciência Animal e Recursos Pesqueiros,2019,1
138595,M,Solteiro(a),04/02/1988,Branca,,COARI,AM,COROADO II,MANAUS,AM,Processo Seletivo Mestrado,PPG-ENP-M,Mestrado em Engenharia de Produção,2019,1
93380,F,Solteiro(a),01/07/1995,Branca,,EIRUNEPE,AM,SANTO AGOSTINHO,MANAUS,AM,Processo Seletivo Mestrado,PPG-CARP-M,Mestrado em Ciência Animal e Recursos Pesqueiros,2019,1
132120,F,Solteiro(a),21/10/1983,Branca,,MANACAPURU,AM,SAO LAZARO,MANAUS,AM,Processo Seletivo Mestrado,PPG-INF-M,Mestrado em Informática,2018,1
48935,F,Solteiro(a),14/11/1988,Branca,,MANACAPURU,AM,DUQUE DE CAXIAS,MANAUS,AM,Processo Seletivo Mestrado,PPG-GEO-M,Mestrado em Geografia,2018,1
72491,F,Solteiro(a),04/02/1988,Branca,,MANAUS,AM,SAO LZARO,MANAUS,AM,Processo Seletivo Doutorado,PPG-QUI-D,Doutorado em Química,2015,1
43999,F,Solteiro(a),08/11/1988,Branca,,MANAUS,AM,JAPIIM,MANAUS,AM,Processo Seletivo Doutorado,PPG-QUI-D,Doutorado em Química,2017,1
43999,F,Solteiro(a),08/11/1988,Branca,,MANAUS,AM,SÃO JOSÉ,MANAUS,AM,Processo Seletivo Doutorado,PPG-QUI-D,Doutorado em Química,2017,1
48490,M,Solteiro(a),13/06/1988,Branca,,MANAUS,AM,CIDADE NOVA IV,MANAUS,AM,Processo Seletivo Doutorado,PPG-MAT-D,Doutorado em Matemática,2015,1
58053,M,Solteiro(a),07/07/1972,Branca,,MANAUS,AM,COROADO,MANAUS,AM,Processo Seletivo Doutorado,PPG-CASA-D,Doutorado em Ciências do Ambiente e Sustentabilidade na Amazônia,2017,1
59346,M,Solteiro(a),01/01/1990,Branca,,MANAUS,AM,COROADO,MANAUS,AM,Processo Seletivo Doutorado,PPG-CASA-D,Doutorado em Ciências do Ambiente e Sustentabilidade na Amazônia,2017,1
97918,F,Solteiro(a),27/05/1980,Branca,,MANAUS,AM,SAO GERALDO,MANAUS,AM,Processo Seletivo Doutorado,PPG-EDU-D,Doutorado em Educação,2017,1
91851,F,Solteiro(a),03/05/1992,Branca,,MANAUS,AM,NOVA ESPERANCA,MANAUS,AM,Processo Seletivo Doutorado,PPG-IFAR-D,Doutorado em Inovação Farmacêutica,2016,2
61434,M,Solteiro(a),05/04/1990,Branca,,MANAUS,AM,SAO JOSE I,MANAUS,AM,Processo Seletivo Doutorado,PPG-FIS-D,Doutorado em Física,2017,1
36524,M,Solteiro(a),18/11/1975,Branca,,MANAUS,AM,SANTO AGOSTINHO,MANAUS,AM,Processo Seletivo Mestrado,PPG-SCA-M,Mestrado em Sociedade e Cultura na Amazônia,2019,1
141010,F,Solteiro(a),21/12/1974,Branca,,MANAUS,AM,TARUMA,MANAUS,AM,Processo Seletivo Mestrado,PPG-EDU-M,Mestrado em Educação,2019,2
74082,M,Solteiro(a),28/03/1993,Branca,,MANAUS,AM,CIDADE NOVA 5,MANAUS,AM,Processo Seletivo Mestrado,PPG-INF-M,Mestrado em Informática,2018,1
99262,M,Solteiro(a),23/07/1995,Branca,,MANAUS,AM,NOVO ALEIXO,MANAUS,AM,Processo Seletivo Mestrado,PPG-INF-M,Mestrado em Informática,2019,1
54060,M,Solteiro(a),12/10/1988,Branca,,MANAUS,AM,CIDADE NOVA 3,MANAUS,AM,Processo Seletivo Mestrado,PPG-ENP-M,Mestrado em Engenharia de Produção,2018,2
53198,M,Solteiro(a),23/12/1989,Branca,,MANAUS,AM,SAO RAIMUNDO,MANAUS,AM,Processo Seletivo Mestrado,PPG-ENP-M,Mestrado em Engenharia de Produção,2019,1
138576,M,Solteiro(a),16/01/1996,Branca,,MANAUS,AM,SAO JORGE,MANAUS,AM,Processo Seletivo Mestrado,PPG-ENP-M,Mestrado em Engenharia de Produção,2019,1
139998,F,Solteiro(a),07/08/1996,Branca,,MANAUS,AM,TANCREDO NEVES,MANAUS,AM,Processo Seletivo Mestrado,PPG-BIOT-M,Mestrado em Biotecnologia,2019,1
75241,F,Solteiro(a),06/12/1993,Branca,,MANAUS,AM,SAO JOSE OPERARIO,MANAUS,AM,Processo Seletivo Mestrado,PPG-BIOT-M,Mestrado em Biotecnologia,2018,1
72984,M,Solteiro(a),05/10/1992,Branca,,MANAUS,AM,CIDADE NOVA 5,MANAUS,AM,Processo Seletivo Mestrado,PPG-GEO-M,Mestrado em Geografia,2018,1
102120,F,Solteiro(a),17/10/1993,Branca,,MANAUS,AM,MONTE DAS OLIVEIRAS,MANAUS,AM,Processo Seletivo Mestrado,PPG-SES-M,Mestrado em Serviço Social e Sustentabilidade na Amazônia,2019,1
94122,F,Solteiro(a),22/10/1994,Branca,,MANAUS,AM,CENTRO,MANAUS,AM,Processo Seletivo Mestrado,PPG-SES-M,Mestrado em Serviço Social e Sustentabilidade na Amazônia,2019,1
100142,F,Solteiro(a),20/02/1996,Branca,,MANAUS,AM,ALEIXO,MANAUS,AM,Processo Seletivo Mestrado,PPG-SES-M,Mestrado em Serviço Social e Sustentabilidade na Amazônia,2019,1
73913,F,Solteiro(a),15/11/1992,Branca,,MANAUS,AM,COLONIA SANTO ANTONIO,MANAUS,AM,Processo Seletivo Mestrado,PPG-SES-M,Mestrado em Serviço Social e Sustentabilidade na Amazônia,2019,1
74287,M,Solteiro(a),01/02/1994,Branca,,MANAUS,AM,JAPIIM 2,MANAUS,AM,Processo Seletivo Mestrado,PPG-IMU-M,Mestrado em Imunologia Básica e Aplicada,2019,1
73539,M,Solteiro(a),19/09/1992,Branca,,MANAUS,AM,NOVA CIDADE,MANAUS,AM,Processo Seletivo Mestrado,PPG-CFAR-M,Mestrado em Ciências Farmacêuticas,2018,2
64007,M,Solteiro(a),26/01/1992,Branca,,MANAUS,AM,PLANALTO,MANAUS,AM,Processo Seletivo Mestrado,PPG-CFAR-M,Mestrado em Ciências Farmacêuticas,2019,1
72606,F,Solteiro(a),05/04/1992,Branca,,MANAUS,AM,PARQUE 10 DE NOVEMBRO,MANAUS,AM,Processo Seletivo Mestrado,PPG-CFAR-M,Mestrado em Ciências Farmacêuticas,2019,2
82321,F,Solteiro(a),23/11/1993,Branca,,MANAUS,AM,NOVA ESPERANCA 2,MANAUS,AM,Processo Seletivo Mestrado,PPG-PSIC-M,Mestrado em Psicologia,2018,2
102403,F,Solteiro(a),04/08/1994,Branca,,MANAUS,AM,PLANALTO,MANAUS,AM,Processo Seletivo Mestrado,PPG-LET-M,Mestrado em Letras,2019,1
102031,F,Solteiro(a),12/11/1996,Branca,,MANAUS,AM,CIDADE NOVA 2,MANAUS,AM,Processo Seletivo Mestrado,PPG-LET-M,Mestrado em Letras,2019,1
102030,F,Solteiro(a),16/10/1996,Branca,,MANAUS,AM,TANCREDO NEVES,MANAUS,AM,Processo Seletivo Mestrado,PPG-LET-M,Mestrado em Letras,2019,1
125381,F,Solteiro(a),15/12/1990,Branca,,MANAUS,AM,PARQUE 10 DE NOVEMBRO,MANAUS,AM,Processo Seletivo Mestrado,PPG-ODO-M,Mestrado em Odontologia,2019,1
105738,M,Solteiro(a),01/12/1996,Branca,,MANAUS,AM,NOVA CIDADE,MANAUS,AM,Processo Seletivo Mestrado,PPG-CTRA-M,Mestrado em Ciência e Tecnologia para Recursos Amazônicos,2019,1
59484,M,Solteiro(a),23/01/1992,Branca,,MANAUS,AM,SAO JOSE OPERARIO,MANAUS,AM,Processo Seletivo Mestrado,PPG-ECIM,Mestrado em Ensino de Ciências e Matemática,2019,1
47835,M,Solteiro(a),23/02/1989,Branca,,MANAUS,AM,PONTA NEGRA,MANAUS,AM,Processo Seletivo Mestrado,PPG-CIR-M,Mestrado Profissional em Cirurgia,2018,2
138470,F,Solteiro(a),24/12/1995,Branca,,MANAUS,AM,FLORES,MANAUS,AM,Processo Seletivo Mestrado,PPG-ZOO-M,Mestrado em Zoologia,2019,1
82636,F,Solteiro(a),20/12/1993,Branca,,MANAUS,AM,D. PEDRO,MANAUS,AM,Processo Seletivo Mestrado,PROFNIT-MP,Mestrado Profissional em Propriedade Intelectual e Transferência de Tecnologia para Inovação,2019,1
47459,M,Solteiro(a),19/11/1988,Branca,,MANAUS,AM,CENTRO,MANAUS,AM,Processo Seletivo Mestrado,PPG-DIR-M,Mestrado em Direito,2019,2
23879,M,Solteiro(a),06/02/1987,Branca,,MANAUS,AM,DA PAZ,MANAUS,AM,Processo Seletivo Mestrado,PPG-ECAM-M,Mestrado Profissional em Rede Nacional para o Ensino de Ciências Ambientais,2018,2
134494,F,Solteiro(a),29/10/1993,Branca,,MANAUS,AM,TANCREDO NEVES,MANAUS,AM,Processo Seletivo Mestrado,PPG-CEM-M,Mestrado em Ciência e Engenharia de Materiais,2018,2
93578,M,Solteiro(a),29/08/1995,Branca,,MANAUS,AM,ALVORADA,MANAUS,AM,Processo Seletivo Mestrado,PPG-DES-M,Mestrado em Design,2018,2
43328,F,Solteiro(a),06/06/1988,Branca,,MANAUS,AM,SANTA LUZIA,MANAUS,AM,Processo Seletivo Mestrado,PPG-DES-M,Mestrado em Design,2017,2
53131,F,Solteiro(a),18/05/1990,Branca,,MANAUS,AM,DOM PEDRO,MANAUS,AM,Processo Seletivo Mestrado,PPG-DES-M,Mestrado em Design,2018,2
134195,M,Solteiro(a),29/08/1988,Branca,,MANAUS,AM,CIDADE NOVA 1,MANAUS,AM,Processo Seletivo Mestrado,PPG-DES-M,Mestrado em Design,2018,2
61490,M,Solteiro(a),23/07/1975,Branca,,PARINTINS,AM,COROADO I,MANAUS,AM,Processo Seletivo Doutorado,PPG-SCA-D,Doutorado em Sociedade e Cultura na Amazônia,2017,1
128163,M,Solteiro(a),18/12/1988,Branca,,PARINTINS,AM,COMPENSA,MANAUS,AM,Processo Seletivo Mestrado,PPG-GEO-M,Mestrado em Geografia,2018,1
68872,M,Solteiro(a),12/10/1991,Branca,,PARINTINS,AM,PRACA 14 DE JANEIRO,MANAUS,AM,Processo Seletivo Mestrado,PROFNIT-MP,Mestrado Profissional em Propriedade Intelectual e Transferência de Tecnologia para Inovação,2019,1
104799,M,Casado(a),13/01/1982,Negra,,CANUTAMA,AM,ALVORADA I,MANAUS,AM,Processo Seletivo Doutorado,PPG-SCA-D,Doutorado em Sociedade e Cultura na Amazônia,2017,2
83483,F,Casado(a),04/10/1994,Negra,,MANAUS,AM,CIDADE NOVA I,MANAUS,AM,Processo Seletivo Mestrado,PPG-CARP-M,Mestrado em Ciência Animal e Recursos Pesqueiros,2019,1
87014,M,Solteiro(a),21/01/1977,Negra,,MANAUS,AM,CIDADE NOVA 2,MANAUS,AM,Processo Seletivo Mestrado,PPG-SCA-M,Mestrado em Sociedade e Cultura na Amazônia,2019,1
98889,F,Solteiro(a),26/07/1995,Negra,,MANAUS,AM,CIDADE DE DEUS,MANAUS,AM,Processo Seletivo Mestrado,PPG-BIOT-M,Mestrado em Biotecnologia,2018,1
84693,F,Solteiro(a),16/11/1992,Negra,,MANAUS,AM,JOAO PAULO,MANAUS,AM,Processo Seletivo Mestrado,PPG-QUI-M,Mestrado em Química,2018,2
138355,F,Solteiro(a),12/09/1980,Negra,,MANAUS,AM,REDENCAO,MANAUS,AM,Processo Seletivo Mestrado,PPG-CARP-M,Mestrado em Ciência Animal e Recursos Pesqueiros,2019,1
49433,F,Solteiro(a),11/04/1988,Negra,,PRESIDENTE FIGUEIREDO,AM,NOVO ISRAEL,MANAUS,AM,Processo Seletivo Mestrado,PPG-ANS-M,Mestrado em Antropologia Social,2019,1
134737,F,Casado(a),31/01/1967,Amarela,,MANACAPURU,AM,SAO JOSE,MANAUS,AM,Processo Seletivo Mestrado,PPG-GEO-M,Mestrado em Geografia,2018,2
138575,F,Casado(a),16/05/1987,Amarela,,MANAUS,AM,AJURICABA,MANAUS,AM,Processo Seletivo Mestrado,PPG-ENP-M,Mestrado em Engenharia de Produção,2019,1
91195,M,Casado(a),08/06/1983,Amarela,,MANAUS,AM,DOM PEDRO I,MANAUS,AM,Processo Seletivo Mestrado,PPG-CIS-M,Mestrado em Ciências da Saúde,2018,1
139798,M,Casado(a),14/06/1965,Amarela,,PARINTINS,AM,CACHOEIRINHA,MANAUS,AM,Processo Seletivo Mestrado,PPG-GEO-M,Mestrado em Geografia,2019,1
138558,F,Solteiro(a),27/12/1976,Amarela,,BERURI,AM,TARUMA,MANAUS,AM,Processo Seletivo Mestrado,PPG-LET-M,Mestrado em Letras,2019,1
95604,F,Solteiro(a),06/07/1974,Amarela,,MANACAPURU,AM,PLANALTO,MANAUS,AM,Processo Seletivo Doutorado,PPG-SCA-D,Doutorado em Sociedade e Cultura na Amazônia,2017,1
139809,F,Solteiro(a),09/01/1996,Amarela,,MANACAPURU,AM,COROADO,MANAUS,AM,Processo Seletivo Mestrado,PPG-CASA-M,Mestrado em Ciências do Ambiente e Sustentabilidade na Amazônia,2019,1
95935,M,Solteiro(a),03/11/1988,Amarela,,MANAUS,AM,NOSSA SENHORA DAS GRACAS,MANAUS,AM,Processo Seletivo Doutorado,PPG-QUI-D,Doutorado em Química,2016,1
59026,F,Solteiro(a),09/05/1991,Amarela,,MANAUS,AM,DOM PEDRO I,MANAUS,AM,Processo Seletivo Doutorado,PPG-IMU-D,Doutorado em Imunologia Básica e Aplicada,2017,1
83183,F,Solteiro(a),02/11/1994,Amarela,,MANAUS,AM,PLANALTO,MANAUS,AM,Processo Seletivo Mestrado,PPG-CFAR-M,Mestrado em Ciências Farmacêuticas,2018,2
93387,F,Solteiro(a),05/01/1996,Amarela,,MANAUS,AM,NOVO ISRAEL II,MANAUS,AM,Processo Seletivo Mestrado,PPG-CARP-M,Mestrado em Ciência Animal e Recursos Pesqueiros,2019,1
103495,M,Solteiro(a),26/06/1972,Amarela,,TEFE,AM,NOVA CIDADE,MANAUS,AM,Processo Seletivo Mestrado,PPG-LET-M,Mestrado em Letras,2019,1
140042,M,Uniao Estavel,04/02/1973,Parda,,MANAUS,AM,PETROPOLIS,MANAUS,AM,Processo Seletivo Mestrado,PPG-ECIM,Mestrado em Ensino de Ciências e Matemática,2019,1
38084,M,Outros,02/10/1985,Parda,,MANAUS,AM,NOVO ALEIXO,MANAUS,AM,Processo Seletivo Mestrado,PPG-LET-M,Mestrado em Letras,2019,1
135862,F,Divorciado(a),30/09/1989,Parda,,MANACAPURU,AM,FLORES,MANAUS,AM,Processo Seletivo Mestrado,PPG-ENP-M,Mestrado em Engenharia de Produção,2018,2
48815,M,Casado(a),24/07/1983,Parda,,CODAJAS,AM,SAO JORGE,MANAUS,AM,Processo Seletivo Mestrado,PPG-FILO-M,Mestrado Profissional em Filosofia,2018,1
33260,F,Casado(a),24/09/1974,Parda,,ITACOATIARA,AM,PONTA NEGRA,MANAUS,AM,Processo Seletivo Mestrado,PPG-EDU-M,Mestrado em Educação,2019,2
132887,M,Casado(a),03/09/1976,Parda,,ITACOATIARA,AM,SAO JOSE OD OPERARIO,MANAUS,AM,Processo Seletivo Mestrado,PPG-EDU-M,Mestrado em Educação,2019,2
38650,F,Casado(a),09/09/1978,Parda,,MANAUS,AM,SAO JOSE II,MANAUS,AM,Processo Seletivo Doutorado,PPG-QUI-D,Doutorado em Química,2017,1
23958,M,Casado(a),12/03/1987,Parda,,MANAUS,AM,SAO JOSE I,MANAUS,AM,Processo Seletivo Doutorado,PPG-INF-D,Doutorado em Informática,2018,2
23958,M,Casado(a),12/03/1987,Parda,,MANAUS,AM,DA PAZ,MANAUS,AM,Processo Seletivo Doutorado,PPG-INF-D,Doutorado em Informática,2018,2
40930,F,Casado(a),16/01/1971,Parda,,MANAUS,AM,PQ 10,MANAUS,AM,Processo Seletivo Doutorado,PPG-SCA-D,Doutorado em Sociedade e Cultura na Amazônia,2017,1
141006,F,Casado(a),28/12/1968,Parda,,MANAUS,AM,COMPENSA,MANAUS,AM,Processo Seletivo Mestrado,PPG-EDU-M,Mestrado em Educação,2019,2
139807,M,Casado(a),26/10/1977,Parda,,MANAUS,AM,PARQUE 10,MANAUS,AM,Processo Seletivo Mestrado,PPG-CASA-M,Mestrado em Ciências do Ambiente e Sustentabilidade na Amazônia,2019,1
61215,M,Casado(a),16/11/1991,Parda,,MANAUS,AM,REDENCAO,MANAUS,AM,Processo Seletivo Mestrado,PPG-INF-M,Mestrado em Informática,2020,1
61215,M,Casado(a),16/11/1991,Parda,,MANAUS,AM,CIDADE NOVA,MANAUS,AM,Processo Seletivo Mestrado,PPG-INF-M,Mestrado em Informática,2020,1
32919,M,Casado(a),03/06/1978,Parda,,MANAUS,AM,CENTRO,MANAUS,AM,Processo Seletivo Mestrado,PPG-INF-M,Mestrado em Informática,2018,1
53912,M,Casado(a),07/10/1990,Parda,,MANAUS,AM,COMPENSA 3,MANAUS,AM,Processo Seletivo Mestrado,PPG-ENP-M,Mestrado em Engenharia de Produção,2018,2
53912,M,Casado(a),07/10/1990,Parda,,MANAUS,AM,Santo Agostinho,MANAUS,AM,Processo Seletivo Mestrado,PPG-ENP-M,Mestrado em Engenharia de Produção,2018,2
53211,M,Casado(a),24/04/1987,Parda,,MANAUS,AM,SAO GERALDO,MANAUS,AM,Processo Seletivo Mestrado,PPG-ENP-M,Mestrado em Engenharia de Produção,2019,1
106182,F,Casado(a),17/04/1995,Parda,,MANAUS,AM,PARQUE  10,MANAUS,AM,Processo Seletivo Mestrado,PPG-IMU-M,Mestrado em Imunologia Básica e Aplicada,2019,1
16699,F,Casado(a),28/02/1979,Parda,,MANAUS,AM,CENTRO,MANAUS,AM,Processo Seletivo Mestrado,PPG-CFAR-M,Mestrado em Ciências Farmacêuticas,2018,2
37649,F,Casado(a),01/04/1984,Parda,,MANAUS,AM,PARQUE DEZ,MANAUS,AM,Processo Seletivo Mestrado,PPG-PSIC-M,Mestrado em Psicologia,2018,2
22585,F,Casado(a),03/06/1984,Parda,,MANAUS,AM,ALEIXO,MANAUS,AM,Processo Seletivo Mestrado,PPG-LET-M,Mestrado em Letras,2019,1
102887,F,Casado(a),15/11/1988,Parda,,MANAUS,AM,PARQUE DEZ DE NOVEMBRO,MANAUS,AM,Processo Seletivo Mestrado,PPG-ENF-M,Mestrado em Enfermagem,2018,2
102919,F,Casado(a),21/08/1994,Parda,,MANAUS,AM,CHAPADA,MANAUS,AM,Processo Seletivo Mestrado,PPG-ODO-M,Mestrado em Odontologia,2019,1
41500,F,Casado(a),30/12/1971,Parda,,MANAUS,AM,JAPIIM I,MANAUS,AM,Processo Seletivo Mestrado,PROFNIT-MP,Mestrado Profissional em Propriedade Intelectual e Transferência de Tecnologia para Inovação,2018,2
41500,F,Casado(a),30/12/1971,Parda,,MANAUS,AM,JAPIIM 1,MANAUS,AM,Processo Seletivo Mestrado,PROFNIT-MP,Mestrado Profissional em Propriedade Intelectual e Transferência de Tecnologia para Inovação,2018,2
40392,M,Casado(a),28/08/1969,Parda,,PARINTINS,AM,PETROPOLIS,MANAUS,AM,Processo Seletivo Doutorado,PPG-ANS-D,Doutorado em Antropologia Social,2017,1
141013,F,Casado(a),06/08/1987,Parda,,SAO SEBASTIAO DO UATUMA,AM,PETROPOLIS,MANAUS,AM,Processo Seletivo Mestrado,PPG-EDU-M,Mestrado em Educação,2019,2
72927,F,Casado(a),03/05/1989,Parda,,TAPAUA,AM,LIRIO DO VALE,MANAUS,AM,Processo Seletivo Mestrado,PPG-CIS-M,Mestrado em Ciências da Saúde,2018,1
62956,F,Casado(a),31/12/1963,Parda,,TEFE,AM,LIRIO DO VALE 2,MANAUS,AM,Processo Seletivo Mestrado,PPG-GEO-M,Mestrado em Geografia,2019,1
64947,M,Solteiro(a),11/09/1992,Parda,,AUTAZES,AM,SAO JORGE,MANAUS,AM,Processo Seletivo Doutorado,PPG-ATR-D,Doutorado em Agronomia Tropical,2017,1
56442,F,Solteiro(a),11/01/1991,Parda,,COARI,AM,ALVORADA,MANAUS,AM,PS DOUTORADO-AC (Ampla Concorrência),PPG-BIO-D,Doutorado em Biodiversidade e Biotecnologia da Rede Bionorte,2016,1
140454,F,Solteiro(a),02/06/1975,Parda,,MANAQUIRI,AM,CIDADE NOVA,MANAUS,AM,Processo Seletivo Mestrado,PPG-ENF-MP,Mestrado em Enfermagem no Contexto Amazônico,2019,1
98497,F,Solteiro(a),07/07/1981,Parda,,MANAUS,AM,NOSSA SENHORA DAS GRACAS,MANAUS,AM,Processo Seletivo Doutorado,PPG-BIOT-D,Doutorado em Biotecnologia,2016,1
41240,F,Solteiro(a),01/02/1974,Parda,,MANAUS,AM,COROADO,MANAUS,AM,Processo Seletivo Doutorado,PPG-EDU-D,Doutorado em Educação,2017,1
38741,F,Solteiro(a),04/09/1986,Parda,,MANAUS,AM,CIDADE NOVA 2,MANAUS,AM,Processo Seletivo Mestrado,PPG-EDU-M,Mestrado em Educação,2019,2
106581,F,Solteiro(a),12/03/1997,Parda,,MANAUS,AM,SAO JOSE OPERARIO,MANAUS,AM,Processo Seletivo Mestrado,PPG-MAT-M,Mestrado em Matemática,2019,2
108155,M,Solteiro(a),06/06/1995,Parda,,MANAUS,AM,NOVO ALEIXO,MANAUS,AM,Processo Seletivo Mestrado,PPG-INF-M,Mestrado em Informática,2019,1
53021,M,Solteiro(a),31/05/1990,Parda,,MANAUS,AM,TANCREDO NEVES,MANAUS,AM,Processo Seletivo Mestrado,PPG-INF-M,Mestrado em Informática,2018,1
94799,F,Solteiro(a),04/12/1994,Parda,,MANAUS,AM,PETROPOLIS,MANAUS,AM,Processo Seletivo Mestrado,PPG-BIOT-M,Mestrado em Biotecnologia,2019,1
128170,F,Solteiro(a),03/01/1993,Parda,,MANAUS,AM,MONTE DAS OLIVEIRAS,MANAUS,AM,Processo Seletivo Mestrado,PPG-GEO-M,Mestrado em Geografia,2018,1
136013,M,Solteiro(a),29/03/1998,Parda,,MANAUS,AM,LIRIO DO VALE II,MANAUS,AM,Processo Seletivo Mestrado,PPG-QUI-M,Mestrado em Química,2019,1
49395,M,Solteiro(a),27/05/1988,Parda,,MANAUS,AM,JAPIIM I,MANAUS,AM,Processo Seletivo Mestrado,PPG-ANS-M,Mestrado em Antropologia Social,2018,1
140049,F,Solteiro(a),30/04/1992,Parda,,MANAUS,AM,CIDADE NOVA 1,MANAUS,AM,Processo Seletivo Mestrado,PPG-IMU-M,Mestrado em Imunologia Básica e Aplicada,2019,1
93428,F,Solteiro(a),24/04/1995,Parda,,MANAUS,AM,FLORES,MANAUS,AM,Processo Seletivo Mestrado,PPG-CFAR-M,Mestrado em Ciências Farmacêuticas,2018,2
91539,M,Solteiro(a),11/06/1993,Parda,,MANAUS,AM,CIDADE NOVA,MANAUS,AM,Processo Seletivo Mestrado,PPG-HIC-M,Mestrado em História - Cultura,2019,1
83748,M,Solteiro(a),23/09/1994,Parda,,MANAUS,AM,CENTRO,MANAUS,AM,Processo Seletivo Mestrado,PPG-PSIC-M,Mestrado em Psicologia,2018,2
49387,F,Solteiro(a),02/03/1985,Parda,,MANAUS,AM,JAPIIM,MANAUS,AM,Processo Seletivo Mestrado,PPG-LET-M,Mestrado em Letras,2018,2
140734,F,Solteiro(a),05/08/1997,Parda,,MANAUS,AM,COLONIA TERRA NOVA,MANAUS,AM,Processo Seletivo Mestrado,PPG-ODO-M,Mestrado em Odontologia,2019,1
38693,F,Solteiro(a),02/07/1987,Parda,,MANAUS,AM,SANTO AGOSTINHO,MANAUS,AM,Processo Seletivo Mestrado,PPG-ECIM,Mestrado em Ensino de Ciências e Matemática,2019,1
43227,M,Solteiro(a),21/08/1988,Parda,,MANAUS,AM,ESTRADA DA PONTA NEGRA,MANAUS,AM,Processo Seletivo Mestrado,PPG-ECIM,Mestrado em Ensino de Ciências e Matemática,2019,1
36367,F,Solteiro(a),20/08/1976,Parda,,MANAUS,AM,CIDADE NOVA 1,MANAUS,AM,Processo Seletivo Mestrado,PROFNIT-MP,Mestrado Profissional em Propriedade Intelectual e Transferência de Tecnologia para Inovação,2018,2
36689,F,Solteiro(a),12/11/1974,Parda,,MANAUS,AM,PAZ,MANAUS,AM,Processo Seletivo Mestrado,PPG-FILO-M,Mestrado Profissional em Filosofia,2019,1
73460,F,Solteiro(a),27/06/1993,Parda,,MANAUS,AM,PARQUE DAS LARANJEIRAS,MANAUS,AM,Processo Seletivo Mestrado,PPG-CEM-M,Mestrado em Ciência e Engenharia de Materiais,2020,1
91430,M,Solteiro(a),14/05/1995,Parda,,MANAUS,AM,CIDADE NOVA,MANAUS,AM,Processo Seletivo Mestrado,PPG-CEM-M,Mestrado em Ciência e Engenharia de Materiais,2018,2
140460,F,Solteiro(a),04/02/1982,Parda,,NOVA OLINDA DO NORTE,AM,CENTRO,MANAUS,AM,Processo Seletivo Mestrado,PPG-ENF-MP,Mestrado em Enfermagem no Contexto Amazônico,2019,1
141009,F,Solteiro(a),26/11/1980,Parda,,PARINTINS,AM,CACHOEIRINHA,MANAUS,AM,Processo Seletivo Mestrado,PPG-EDU-M,Mestrado em Educação,2019,2
134702,M,Solteiro(a),06/07/1988,Parda,,PARINTINS,AM,RAIZ,MANAUS,AM,Processo Seletivo Mestrado,PROFNIT-MP,Mestrado Profissional em Propriedade Intelectual e Transferência de Tecnologia para Inovação,2018,2
60189,M,Solteiro(a),06/04/1990,Parda,,TEFE,AM,CIDADE NOVA,MANAUS,AM,Processo Seletivo Doutorado,PPG-QUI-D,Doutorado em Química,2016,1
85437,M,Solteiro(a),30/12/1995,Parda,,URUCARA,AM,Dom Pedro I,MANAUS,AM,Processo Seletivo Mestrado,PPG-INF-M,Mestrado em Informática,2018,2
70102,M,Casado(a),27/06/1980,Indígena,,CAREIRO,AM,SAO JOSE,MANAUS,AM,Processo Seletivo Mestrado,PPG-GEO-M,Mestrado em Geografia,2018,1
141007,F,Solteiro(a),28/03/1980,Indígena,,BARCELOS,AM,SANTO ANTONIO,MANAUS,AM,Processo Seletivo Mestrado,PPG-EDU-M,Mestrado em Educação,2019,2
