ID_DISCENTE,SEXO,ESTADO_CIVIL,DATA_NASCIMENTO,RACA_COR,DEFICIENCIA,NATURALIDADE,UF_NATURALIDADE,DESCR_BAIRRO,CIDADE_END,UF_CIDADE_END,FORMA_INGRESSO,COD_CURSO,CURSO,ANO_INGRESSO,PERIODO_INGRESSO
61626,F,Casado(a),21/04/1977,Branca,,CODAJAS,AM,ALVORADA I,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
61627,F,Solteiro(a),12/12/1960,Parda,,MANAUS,AM,ALVORADA I,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
61635,F,Solteiro(a),21/10/1978,Branca,,MANAUS,AM,NOVO ALEIXO,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
61653,F,Casado(a),27/09/1976,Branca,,AUTAZES,AM,SÃO JOSÉ II,MANAUS,AM,Processo Seletivo Doutorado,PPG-ATR-D,Doutorado em Agronomia Tropical,2012,1
61654,M,Solteiro(a),27/05/1982,Branca,,PIRACICABA,SP,PARQUE 10,MANAUS,AM,Processo Seletivo Mestrado,PPG-CIFA-M,Mestrado em Ciências Florestais e Ambientais,2009,1
61656,M,Divorciado(a),19/08/0965,Branca,,RIO DE JANEIRO,RJ,COROADO,MANAUS,AM,Processo Seletivo Mestrado,PPG-CIFA-M,Mestrado em Ciências Florestais e Ambientais,2009,1
57840,M,Casado(a),22/03/1969,Parda,,MANAUS,AM,ALVORADA,MANAUS,AM,Processo Seletivo Especialização,PL-PLE,Especialização em Planejamento Estratégico,2008,2
57841,F,Solteiro(a),29/01/1987,Parda,,RIO DE JANEIRO,RJ,PARQUE 10,MANAUS,AM,Processo Seletivo Especialização,PL-PLE,Especialização em Planejamento Estratégico,2008,2
57842,F,Solteiro(a),15/05/1980,Parda,,MANAUS,AM,PETROPOLIS,MANAUS,AM,Processo Seletivo Especialização,PL-PLE,Especialização em Planejamento Estratégico,2008,2
18341,F,Solteiro(a),29/10/1981,Parda,,PARINTINS,AM,CENTRO,MANAUS,AM,Processo Seletivo Especialização,PL-PLE,Especialização em Planejamento Estratégico,2008,2
58042,F,Casado(a),08/05/1983,Parda,,MANAUS,AM,CIDADE NOVA II,MANAUS,AM,Processo Seletivo Especialização,PL-CEXT,Especialização em Comércio Exterior,2009,1
58049,F,Solteiro(a),01/02/1969,Branca,,MANAUS,AM,JAPIIM II,MANAUS,AM,Processo Seletivo Especialização,PL-CEXT,Especialização em Comércio Exterior,2009,1
58061,F,Solteiro(a),28/03/1978,Parda,,MANAUS,AM,SANTO ANTONIO,MANAUS,AM,Processo Seletivo Especialização,PL-CEXT,Especialização em Comércio Exterior,2009,1
58072,M,Solteiro(a),30/06/1982,Branca,,MANAUS,AM,ADRIANOPOLIS,MANAUS,AM,Processo Seletivo Especialização,PL-CEXT,Especialização em Comércio Exterior,2009,1
58073,M,Casado(a),06/11/1967,Parda,,SANTA ROSA,RS,APARECIDA,MANAUS,AM,Processo Seletivo Especialização,PL-CEXT,Especialização em Comércio Exterior,2009,1
61509,M,Solteiro(a),22/06/1979,Branca,,RECIFE,PE,PARQUE DEZ,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
61515,M,Casado(a),18/09/1977,Parda,,SAO PAULO,SP,FLORES,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
61529,M,Solteiro(a),05/06/1975,Branca,,MANAUS,AM,RAIZ,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
61529,M,Solteiro(a),05/06/1975,Branca,,MANAUS,AM,RAIZ,MANAUS,AM,Processo Seletivo Especialização,PL-MGO,MBA Executivo: Gestão de Organizações - Operações e Serviços,2012,2
17760,M,Casado(a),10/04/1974,Parda,,PARINTINS,AM,FLORES,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
61535,F,Casado(a),07/02/1951,Parda,,MANAUS,AM,DA PAZ,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
61544,M,Solteiro(a),13/06/1977,Parda,,MANAUS,AM,CIDADE NOVA,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
61545,F,Casado(a),06/11/0972,Branca,,SAO PAULO,SP,PARQUE 10,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
61556,M,Casado(a),21/12/1963,Parda,,MANAUS,AM,GLÓRIA,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2011,1
24086,F,Casado(a),05/07/1977,Parda,,MANAUS,AM,CHAPADA,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
61571,F,Solteiro(a),02/12/1958,Branca,,MANAUS,AM,GLÓRIA,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
61572,F,Solteiro(a),13/12/1965,Parda,,CRATO,CE,SÃO JORGE,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
61576,F,Solteiro(a),15/07/1959,Parda,,MANAUS,AM,PLANALTO,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
61580,M,Solteiro(a),01/10/1956,Branca,,RIO DE JANEIRO,RJ,CIDADE NOVA,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
61581,F,Casado(a),13/09/1978,Parda,,MANAUS,AM,PRAÇA 14,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
60364,F,Solteiro(a),25/03/1976,Parda,,MANAUS,AM,COROADO,MANAUS,AM,Processo Seletivo Especialização,PL-GP,Especialização em Gestão Pública,2018,2
60377,M,Solteiro(a),12/01/1986,Parda,,PINHEIRO,MA,COMPENSA 3,MANAUS,AM,Processo Seletivo Mestrado,PPG-HIT-M,Mestrado em História - Trabalho,2019,1
57833,M,Solteiro(a),12/05/1974,Parda,,MANAUS,AM,Coroado 3,MANAUS,AM,Processo Seletivo Especialização,PL-PLE,Especialização em Planejamento Estratégico,2008,2
60614,F,Solteiro(a),29/06/1989,Parda,,MANAUS,AM,CIDADE NOVA II,MANAUS,AM,Processo Seletivo Mestrado,PPG-COM-M,Mestrado em Ciência da Comunicação,2017,2
60621,F,Solteiro(a),08/05/1984,Branca,,MANAUS,AM,compesa II,MANAUS,AM,Processo Seletivo Mestrado,PPG-SOC-M,Mestrado em Sociologia,2017,1
60628,F,Solteiro(a),28/03/1990,Negra,,MANAUS,AM,ZUMBI 2,MANAUS,AM,Processo Seletivo Mestrado,PPG-CAL-M,Mestrado em Ciência de Alimentos,2013,1
59949,F,Solteiro(a),30/04/1988,Negra,,MANAUS,AM,CIDADE NOVA IV,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2018,1
61773,F,Casado(a),21/04/1972,Parda,,MANAUS,AM,CIDADE NOVA,IRANDUBA,AM,Processo Seletivo Especialização,PL-UTIN,Especialização em Enfermagem em UTI - Neonatal,2009,1
61775,M,Casado(a),25/04/1981,Parda,,SAO PAULO,SP,SÃO FRANCISCO,MANAUS,AM,Processo Seletivo Especialização,PL-TDES,Especialização em Teoria e Metodologia do Treinamento Desportivo para Crianças e Jovens,2009,1
61776,F,Casado(a),27/06/1972,Parda,,MAUES,AM,CIDADE NOVA I,MANAUS,AM,Processo Seletivo Especialização,PL-TDES,Especialização em Teoria e Metodologia do Treinamento Desportivo para Crianças e Jovens,2009,1
59952,F,Solteiro(a),21/01/1971,Parda,,MANAUS,AM,COROADO II,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2018,1
59956,F,Casado(a),18/12/1985,Parda,,MANAUS,AM,JAPIIM 1,MANAUS,AM,Processo Seletivo Mestrado,PPG-MAT-M,Mestrado em Matemática,2018,1
59850,M,Solteiro(a),18/08/1987,Branca,,ITACOATIARA,AM,TARUMA,MANAUS,AM,Processo Seletivo Mestrado,PPG-FIS-M,Mestrado em Física,2018,1
61779,M,Solteiro(a),12/03/1977,Parda,,BELEM,PA,ALVORADA II,MANAUS,AM,Processo Seletivo Especialização,PL-TDES,Especialização em Teoria e Metodologia do Treinamento Desportivo para Crianças e Jovens,2009,1
61780,F,Solteiro(a),21/03/1976,Parda,,MANAUS,AM,COMPENSA,MANAUS,AM,Processo Seletivo Especialização,PL-TDES,Especialização em Teoria e Metodologia do Treinamento Desportivo para Crianças e Jovens,2009,1
61782,F,Solteiro(a),19/12/1987,Parda,,MANAUS,AM,CIDADE NOVA I,MANAUS,AM,Processo Seletivo Especialização,PL-TDES,Especialização em Teoria e Metodologia do Treinamento Desportivo para Crianças e Jovens,2009,1
61784,F,Solteiro(a),12/09/1969,Negra,,MANAUS,AM,SÃO FRANCISCO,MANAUS,AM,Processo Seletivo Especialização,PL-UTIN,Especialização em Enfermagem em UTI - Neonatal,2009,1
61785,F,Solteiro(a),25/01/1969,Indígena,,CAAPIRANGA,AM,SÃO GERALDO,MANAUS,AM,Processo Seletivo Especialização,PL-UTIN,Especialização em Enfermagem em UTI - Neonatal,2009,1
61787,F,Solteiro(a),06/11/1973,Amarela,,MONTE ALEGRE,PA,J TEIXEIRA 4 ETAPA,MANAUS,AM,Processo Seletivo Especialização,PL-UTIN,Especialização em Enfermagem em UTI - Neonatal,2009,1
61787,F,Solteiro(a),06/11/1973,Amarela,,MONTE ALEGRE,PA,J TEIXEIRA 4 ETAPA,MANAUS,AM,Processo Seletivo Especialização,PL-EOB,Especialização em Enfermagem Obstétrica,2009,2
61795,M,Solteiro(a),30/08/1976,Parda,,MANAUS,AM,COROADO I,MANAUS,AM,Processo Seletivo Especialização,PL-TDES,Especialização em Teoria e Metodologia do Treinamento Desportivo para Crianças e Jovens,2009,1
61801,F,Casado(a),27/06/1984,Parda,,RECIFE,PE,CIDADE NOVA,MANAUS,AM,Processo Seletivo Especialização,PL-TDES,Especialização em Teoria e Metodologia do Treinamento Desportivo para Crianças e Jovens,2009,1
37264,M,Solteiro(a),16/02/1981,Parda,,MANAUS,AM,PETRÓPOLIS,MANAUS,AM,Processo Seletivo Especialização,PL-TDES,Especialização em Teoria e Metodologia do Treinamento Desportivo para Crianças e Jovens,2009,1
37264,M,Solteiro(a),16/02/1981,Parda,,MANAUS,AM,PETRÓPOLIS,MANAUS,AM,Processo Seletivo Especialização,PL-MEP,MBA Executivo em Engenharia de Produção: Gestão em Engenharia da Qualidade Total,2012,2
61803,F,Solteiro(a),25/07/1979,Parda,,MANAUS,AM,JAPIIM II,MANAUS,AM,Processo Seletivo Mestrado,PPG-EDU-M,Mestrado em Educação,2009,1
61804,F,Casado(a),22/03/1963,Parda,,MANAUS,AM,REDENÇÃO,MANAUS,AM,Processo Seletivo Especialização,PL-UTIN,Especialização em Enfermagem em UTI - Neonatal,2009,1
61805,F,Casado(a),18/01/1970,Parda,,MANAUS,AM,NOVA ESPERANÇA II,MANAUS,AM,Processo Seletivo Especialização,PL-UTIN,Especialização em Enfermagem em UTI - Neonatal,2009,1
61807,F,Casado(a),29/12/1977,Parda,,LIMA,PER,COROADO I,MANAUS,AM,Processo Seletivo Especialização,PL-UTIN,Especialização em Enfermagem em UTI - Neonatal,2009,1
61809,F,Casado(a),30/11/1980,Parda,,ITACOATIARA,AM,PLANLTO,MANAUS,AM,Processo Seletivo Especialização,PL-UTIN,Especialização em Enfermagem em UTI - Neonatal,2009,1
61814,F,Solteiro(a),11/03/1988,Parda,,SANTAREM,PA,ALEIXO,MANAUS,AM,Processo Seletivo Especialização,PL-URG,Especialização em Enfermagem em Urgência e Emergência,2009,1
61817,F,Solteiro(a),03/03/1972,Parda,,SANTAREM,PA,SANTO AGOSTINHO,MANAUS,AM,Processo Seletivo Especialização,PL-URG,Especialização em Enfermagem em Urgência e Emergência,2009,1
58052,M,Casado(a),01/11/1968,Branca,,RIO DE JANEIRO,RJ,FLORES,MANAUS,AM,Processo Seletivo Especialização,PL-CEXT,Especialização em Comércio Exterior,2009,1
58056,M,Viúvo(a),26/06/1958,Parda,,CAMPOS DOS GOYTACAZES,RJ,ADRIANÓPOLIS,MANAUS,AM,Processo Seletivo Especialização,PL-CEXT,Especialização em Comércio Exterior,2009,1
58074,F,Casado(a),19/04/1964,Parda,,MANAUS,AM,JAPIIM,MANAUS,AM,Processo Seletivo Especialização,PL-CEXT,Especialização em Comércio Exterior,2009,1
58075,M,Divorciado(a),12/11/1971,Parda,,MANAUS,AM,PARQUE 10,MANAUS,AM,Processo Seletivo Especialização,PL-CEXT,Especialização em Comércio Exterior,2009,1
58076,M,Casado(a),13/06/1968,Parda,,RIO DE JANEIRO,RJ,ADRIANOPOLIS,MANAUS,AM,Processo Seletivo Especialização,PL-CEXT,Especialização em Comércio Exterior,2009,1
781,F,Solteiro(a),16/07/1964,Branca,,MANAUS,AM,PARQUE 10,MANAUS,AM,Processo Seletivo Especialização,PL-MIC,Especialização em Monit. e Inteligência Competitiva,2005,2
57400,M,Solteiro(a),09/12/1989,Indígena,,SAO PAULO DE OLIVENCA,AM,CENTRO,BENJAMIN CONSTANT,AM,Processo Seletivo Mestrado,PPG-ANS-M,Mestrado em Antropologia Social,2018,1
59346,M,Solteiro(a),01/01/1990,Branca,,MANAUS,AM,COROADO,MANAUS,AM,Processo Seletivo Doutorado,PPG-CASA-D,Doutorado em Ciências do Ambiente e Sustentabilidade na Amazônia,2017,1
61411,M,Solteiro(a),20/05/1991,Não Declarada,,MANAUS,AM,REDENCAO,MANAUS,AM,Processo Seletivo Mestrado,PPG-MAT-M,Mestrado em Matemática,2017,2
28229,F,Solteiro(a),18/03/1982,Parda,,TEFE,AM,CIDADE NOVA,MANAUS,AM,Processo Seletivo Mestrado,PPG-CPT-M,Mestrado em Ciências Pesqueiras nos Trópicos,2009,1
61471,M,Casado(a),16/09/1990,Parda,,MANAUS,AM,FLORES,MANAUS,AM,Processo Seletivo Especialização,PL-IC,Especialização em Internet das Coisas,2018,2
61517,F,Casado(a),13/12/1965,Parda,,CRATO,CE,SÃO JORGE,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
61518,M,Casado(a),13/07/1967,Parda,,ITACOATIARA,AM,JAUARY,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
61523,F,Casado(a),22/08/1966,Parda,,ALENQUER,PA,SANTA ETELVINA,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
61819,F,Solteiro(a),15/06/1972,Parda,,BENJAMIN CONSTANT,AM,COROADO,MANAUS,AM,Processo Seletivo Especialização,PL-URG,Especialização em Enfermagem em Urgência e Emergência,2009,1
61821,F,Casado(a),09/02/1962,Parda,,BELEM,PA,COMPENSA,MANAUS,AM,Processo Seletivo Especialização,PL-URG,Especialização em Enfermagem em Urgência e Emergência,2009,1
60079,M,Casado(a),12/10/1987,Parda,,MANAUS,AM,COROADO 3 OURO VERDE,MANAUS,AM,Processo Seletivo Mestrado,PPG-QUI-M,Mestrado em Química,2017,2
60770,M,Casado(a),26/10/1990,Branca,,MANAUS,AM,ALEIXO,MANAUS,AM,Processo Seletivo Mestrado,PPG-ENE-M,Mestrado em Engenharia Elétrica,2017,1
60772,F,Solteiro(a),29/07/1990,Parda,,MANAUS,AM,SAO FRANCISCO,MANAUS,AM,Processo Seletivo Doutorado,PPG-EDU-D,Doutorado em Educação,2019,2
60397,M,Solteiro(a),16/05/1989,Parda,,CRATO,CE,NOVA CIDADE,MANAUS,AM,Processo Seletivo Mestrado,PPG-ECIM,Mestrado em Ensino de Ciências e Matemática,2017,1
57860,F,Solteiro(a),22/07/1978,Parda,,MANAUS,AM,COMPENSA II,MANAUS,AM,Processo Seletivo Especialização,PL-PLE,Especialização em Planejamento Estratégico,2008,2
57861,F,Solteiro(a),15/02/1984,Branca,,MANAUS,AM,ALVORADA II,MANAUS,AM,Processo Seletivo Especialização,PL-PLE,Especialização em Planejamento Estratégico,2008,2
57863,M,Casado(a),25/06/1963,Parda,,BENJAMIN CONSTANT,AM,PLANALTO,MANAUS,AM,Processo Seletivo Especialização,PL-PLE,Especialização em Planejamento Estratégico,2008,2
57867,F,Casado(a),05/03/1980,Parda,,CAREIRO,AM,PRAÇA 14,MANAUS,AM,Processo Seletivo Especialização,PL-PLE,Especialização em Planejamento Estratégico,2008,2
57980,F,Casado(a),27/12/1947,Branca,,SANTIAGO,CHL,ADRIANÓPOLIS,MANAUS,AM,Processo Seletivo Especialização,PL-CEXT,Especialização em Comércio Exterior,2008,2
57982,M,Casado(a),13/01/1967,Parda,,CAREIRO,AM,PETRÓPOLIS,MANAUS,AM,Processo Seletivo Especialização,PL-CEXT,Especialização em Comércio Exterior,2008,2
57985,F,Solteiro(a),14/05/1979,Branca,,MANAUS,AM,PARQUE DEZ,MANAUS,AM,Processo Seletivo Especialização,PL-CEXT,Especialização em Comércio Exterior,2008,2
57986,F,Solteiro(a),23/05/1957,Parda,,MANAUS,AM,NOSSA SENHORA DAS GRAÇAS,MANAUS,AM,Processo Seletivo Especialização,PL-CEXT,Especialização em Comércio Exterior,2008,2
60297,M,Casado(a),27/06/1972,Parda,,MANAUS,AM,PARQUE 10 DE NOVEMBRO,MANAUS,AM,Processo Seletivo Especialização,PL-GP,Especialização em Gestão Pública,2018,2
60323,F,Solteiro(a),08/01/1987,Parda,,SANTAREM,PA,GILBERTO MESTRINHO,MANAUS,AM,Processo Seletivo Doutorado,PPG-QUI-D,Doutorado em Química,2016,1
20447,M,Casado(a),15/11/1970,Parda,,MANAUS,AM,CAÇARI,MANAUS,AM,PS - Processo Seletivo,PL-GP,Especialização em Gestão Pública,2018,2
60800,M,Casado(a),17/01/1957,Amarela,,BOGOTÁ,COL,COROADO II,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2018,1
60715,F,Solteiro(a),10/03/1982,Branca,,MANAUS,AM,CIDADE NOVA,MANAUS,AM,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
60718,M,Solteiro(a),02/12/1977,Parda,,RIO DE JANEIRO,RJ,PARQUE 10,MANAUS,AM,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
60719,M,Solteiro(a),20/10/1961,Parda,,MANAUS,AM,COROADO,MANAUS,AM,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
60723,M,Solteiro(a),04/08/1959,Parda,,MANAUS,AM,ALEIXO,MANAUS,AM,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
60724,F,Casado(a),06/06/1970,Parda,,RIO BRANCO,AC,AEROPORTO VELHO,RIO BRANCO,AC,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
60726,M,Solteiro(a),25/05/1983,Parda,,BRUSQUE,SC,,MANAUS,AM,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
60733,F,Solteiro(a),25/04/1981,Branca,,IGARASSU,PE,PRAÇA 14,MANAUS,AM,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
60734,F,Solteiro(a),16/01/1982,Branca,,RIBEIRAO PRETO,SP,,MANAUS,AM,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
60740,F,Solteiro(a),04/03/1978,Parda,,SANTAREM,PA,APARECIDA,SANTAREM,PA,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
60749,F,Solteiro(a),06/08/1972,Parda,,RIO BRANCO,AC,,MANAUS,AM,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
60751,F,Solteiro(a),31/12/1985,Parda,,BELEM,PA,,MANAUS,AM,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
60752,M,Solteiro(a),09/01/1963,Parda,,BELEM,PA,JORGE TEIXEIRA I,MANAUS,AM,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
32146,M,Outros,23/04/1966,Parda,,CAREIRO,AM,,MANAUS,AM,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
60757,F,Solteiro(a),02/09/1957,Parda,,CANGUCU,RS,,RIO BRANCO,AC,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
61238,F,Solteiro(a),16/04/1981,Parda,,FEIJO,AC,,MANAUS,AM,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
61239,M,Casado(a),14/02/1978,Parda,,MANAUS,AM,PLANALTO,MANAUS,AM,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
577,F,Casado(a),15/05/1974,Negra,,SANTAREM,PA,CIDADE NOVA I,MANAUS,AM,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
57749,F,Divorciado(a),09/06/1988,Parda,,MANICORE,AM,,,,Processo Seletivo Mestrado,PPG-ECH-M,Mestrado em Ensino de Ciências e Humanidades,2019,1
57832,F,Solteiro(a),18/05/1982,Branca,,MANAUS,AM,Cidade Nova II,MANAUS,AM,Processo Seletivo Especialização,PL-MBA-GP,MBA Executivo em Gerenciamento de Projetos,2011,1
14855,M,Solteiro(a),04/10/1985,Branca,,MANAUS,AM,COROADO III,MANAUS,AM,Processo Seletivo Doutorado,PPG-ZOO-D,Doutorado em Zoologia,2016,1
60716,M,Solteiro(a),28/10/1973,Parda,,MANAUS,AM,CIDADE NOVA,MANAUS,AM,Processo Seletivo Mestrado,PPG-ENC-M,Mestrado em Engenharia Civil,2009,1
60716,M,Solteiro(a),28/10/1973,Parda,,MANAUS,AM,CIDADE NOVA,MANAUS,AM,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
60716,M,Solteiro(a),28/10/1973,Parda,,MANAUS,AM,CIDADE NOVA,MANAUS,AM,Processo Seletivo Mestrado,PPG-ENC-M,Mestrado em Engenharia Civil,2017,2
60717,M,Solteiro(a),13/08/1973,Parda,,BELEM,PA,CIDADE NOVA II,MANAUS,AM,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
60721,M,Solteiro(a),01/04/1976,Parda,,RIO DE JANEIRO,RJ,,MANAUS,AM,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
60725,M,Solteiro(a),17/04/1980,Parda,,FRANCA,SP,DISTRITO INDUSTRIAL,RIO BRANCO,AC,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
60732,F,Solteiro(a),08/03/1968,Branca,,FEIJO,AC,,RIO BRANCO,AC,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
60737,F,Casado(a),14/03/1976,Parda,Sem Deficiência,ANANINDEUA,PA,ALVORADA III,MANAUS,AM,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
60742,F,Solteiro(a),30/06/1982,Parda,,TUCURUI,PA,MARAMBAIA,MANAUS,AM,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
60662,F,Solteiro(a),10/01/1991,Branca,,MANAUS,AM,PLANALTO,MANAUS,AM,Processo Seletivo Doutorado,PPG-QUI-D,Doutorado em Química,2015,2
60675,F,Solteiro(a),12/08/1988,Branca,,MANAUS,AM,PARQUE 10,MANAUS,AM,PS - Processo Seletivo,PL-MED,Especialização em Mídias na Educação,2018,1
61541,F,Casado(a),23/04/1962,Parda,,ITACOATIARA,AM,SÃO JORGE,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2011,1
61241,M,Solteiro(a),04/04/1963,Parda,,CORURIPE,AL,,MANAUS,AM,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
61243,M,Solteiro(a),31/01/1973,Parda,,CAREIRO,AM,JAPIIM I,MANAUS,AM,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
61245,M,Solteiro(a),03/06/1978,Parda,,BELEM,PA,JARDIM SANTARÉM,SANTAREM,PA,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
61248,F,Solteiro(a),12/06/1982,Parda,,MANAUS,AM,SANTA LUZIA,MANAUS,AM,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
61249,M,Solteiro(a),24/03/1967,Parda,,MANAUS,AM,PARQUE DEZ,MANAUS,AM,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
39265,F,Solteiro(a),17/12/1973,Parda,,MANAUS,AM,,MANAUS,AM,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
61252,F,Solteiro(a),17/07/1966,Parda,,RIO BRANCO,AC,PLACAS,MANAUS,AM,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
61253,F,Solteiro(a),17/01/1975,Branca,,RIO BRANCO,AC,,RIO BRANCO,AC,Processo Seletivo Especialização,PL-PGA,Especialização em Planejamento e Gerenciamento de Águas,2009,1
18412,F,Solteiro(a),12/02/1979,Parda,,MANAUS,AM,DOM PEDRO,MANAUS,AM,Processo Seletivo Mestrado,PPG-ENC-M,Mestrado em Engenharia Civil,2009,1
61825,F,Casado(a),21/10/1977,Parda,,MANAUS,AM,PRAÇA 14 DE JANEIRO,MANAUS,AM,Processo Seletivo Especialização,PL-URG,Especialização em Enfermagem em Urgência e Emergência,2009,1
61826,F,Casado(a),23/07/1978,Parda,,SAO PAULO,SP,ADRIANÓPOLIS,MANAUS,AM,Processo Seletivo Especialização,PL-URG,Especialização em Enfermagem em Urgência e Emergência,2009,1
59998,M,Solteiro(a),22/09/1985,Parda,,MANAUS,AM,DA PAZ,MANAUS,AM,Processo Seletivo Especialização,PL-GAEM,Especialização em Gestão Ambiental Empresarial,2013,2
58023,F,Casado(a),28/04/1981,Parda,,MANAUS,AM,Flores,MANAUS,AM,Processo Seletivo Mestrado,PPG-CAL-M,Mestrado em Ciência de Alimentos,2008,1
61527,F,Solteiro(a),20/07/1970,Parda,,MANAUS,AM,DA PAZ,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
60959,F,Solteiro(a),02/12/1990,Parda,,MANICORE,AM,SANTA LUZIA,MANICORE,AM,Processo Seletivo Mestrado,PPG-CA-M,Mestrado em Ciências Ambientais,2019,2
61542,M,Casado(a),23/11/1974,Parda,,MANAUS,AM,APARECIDA,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2011,1
61548,F,Casado(a),31/12/1951,Branca,,MANAUS,AM,N.S. DAS GRAÇAS,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
61560,F,Casado(a),10/10/1964,Parda,,MANAUS,AM,SÃO GERALDO,MANAUS,AM,Processo Seletivo Especialização,PL-MED,Especialização em Mídias na Educação,2009,1
